Emp Id,Full_Name,Job_Title,Department,Business_Unit,Gender,Ethnicity,Age,Hire_Date,Annual_Salary,Bonus ,Country,City,experience,,,,,,,,,,,bonus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02387,Emily Davis,Sr. Manger,IT,Research & Development,Female,Black,55,08-04-2016,141604.00,15%,United States,Seattle,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Full Name,,
E02572,Luna Sanders,Director,Finance,Speciality Products,Female,Caucasian,50,26-10-2006,163099.00,20%,United States,Chicago,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""ms""",,
E00500,Henry Shah,Director,Accounting,Manufacturing,Male,Asian,55,11-06-2010,187389.00,25%,China,Chengdu,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02728,Thomas Chang,Sr. Analyst,Accounting,Research & Development,Male,Asian,34,26-07-2011,97231.00,0%,China,Beijing,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01014,Lucas Phan,Director,Marketing,Research & Development,Male,Asian,49,19-02-1999,191807.00,21%,China,Chongqing,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04529,Gabriel Yu,Technical Architect,IT,Speciality Products,Male,Asian,42,23-06-2014,64677.00,0%,China,Chongqing,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00632,Angel Chang,Network Architect,IT,Research & Development,Male,Asian,37,06-07-2017,96331.00,0%,China,Shanghai,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03429,Ian Wu,Sr. Analyst,Marketing,Manufacturing,Male,Asian,51,14-04-2012,82300.00,0%,China,Chengdu,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04962,Elena Tan,Vice President,Engineering,Manufacturing,Female,Asian,50,13-10-2008,181801.00,40%,China,Chongqing,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03893,Alice Xiong,Vice President,Engineering,Manufacturing,Female,Asian,55,02-09-2018,221465.00,34%,China,Chengdu,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03277,Caroline Hu,Sr. Manger,Marketing,Speciality Products,Female,Asian,31,18-08-2019,126353.00,12%,China,Shanghai,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04194,Madison Kumar,Director,Accounting,Speciality Products,Female,Asian,55,17-10-2010,188727.00,23%,China,Chengdu,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04041,Clara Huynh,IT Coordinator,IT,Speciality Products,Female,Asian,39,18-11-2020,48415.00,0%,China,Shanghai,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01052,Jaxson Dinh,Sr. Manger,Marketing,Research & Development,Male,Asian,45,03-05-2001,147752.00,12%,China,Shanghai,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04165,Sophie Vang,Sr. Manger,Marketing,Manufacturing,Female,Asian,25,14-09-2021,136810.00,14%,China,Chongqing,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00650,Emery Chang,Business Partner,Human Resources,Research & Development,Female,Asian,45,17-08-2000,55563.00,0%,China,Chengdu,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00344,Savannah He,Director,IT,Research & Development,Female,Asian,52,14-02-1996,159724.00,23%,China,Beijing,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00965,Jacob Khan,Computer Systems Manager,IT,Speciality Products,Male,Asian,53,09-02-2008,84193.00,9%,China,Shanghai,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03058,Angel Xiong,Vice President,IT,Research & Development,Male,Asian,35,11-06-2015,234723.00,36%,China,Shanghai,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02337,Emma Cao,Analyst,Accounting,Corporate,Female,Asian,27,24-08-2019,50809.00,0%,China,Chongqing,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04538,Adeline Yang,Cloud Infrastructure Architect,IT,Corporate,Female,Asian,53,20-07-2011,86173.00,0%,China,Chongqing,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00758,Jonathan Khan,Account Representative,Sales,Manufacturing,Male,Asian,35,30-08-2013,59646.00,0%,China,Shanghai,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03750,Elias Dang,Director,Engineering,Speciality Products,Male,Asian,64,29-08-1995,158787.00,18%,China,Chengdu,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00144,Theodore Ngo,Controls Engineer,Engineering,Research & Development,Male,Asian,55,29-04-2018,83378.00,0%,China,Beijing,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03901,Luca Truong,Director,Marketing,Corporate,Male,Asian,45,11-12-2004,168846.00,24%,China,Chongqing,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03849,Harper Chin,Quality Engineer,Engineering,Manufacturing,Female,Asian,50,09-07-2002,92209.00,0%,China,Shanghai,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04784,Joshua Lin,Technical Architect,IT,Research & Development,Male,Asian,37,05-02-2016,80055.00,0%,China,Beijing,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02185,Aubrey Yoon,Sr. Business Partner,Human Resources,Research & Development,Female,Asian,60,11-11-2005,78388.00,0%,China,Chongqing,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03807,Noah Chen,Sr. Manger,Marketing,Manufacturing,Male,Asian,63,01-03-2015,148321.00,15%,China,Beijing,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00784,Ella Nguyen,Service Desk Analyst,IT,Corporate,Female,Asian,60,10-02-2004,90258.00,0%,China,Chongqing,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00325,Jameson Chen,Vice President,Marketing,Research & Development,Male,Asian,39,05-12-2019,254057.00,39%,China,Shanghai,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01870,Carson Chau,Director,Finance,Corporate,Male,Asian,58,12-10-2007,162038.00,24%,China,Chongqing,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02313,Jeremiah Lu,Network Architect,IT,Manufacturing,Male,Asian,50,06-03-2001,73907.00,0%,China,Shanghai,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00826,Rylee Bui,Analyst,Accounting,Corporate,Female,Asian,55,22-12-2011,54733.00,0%,China,Chongqing,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02613,John Jung,Sr. Analyst,Sales,Speciality Products,Male,Asian,63,12-03-2018,73200.00,0%,China,Shanghai,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01262,Miles Mehta,Manager,Finance,Manufacturing,Male,Asian,50,19-05-2018,106437.00,7%,China,Chongqing,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02977,Nicholas Song,Analyst II,Marketing,Manufacturing,Male,Asian,52,23-05-1999,68807.00,0%,China,Chengdu,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02473,Leonardo Lo,Quality Engineer,Engineering,Speciality Products,Male,Asian,29,15-11-2021,91782.00,0%,China,Chongqing,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02103,Andrew Ma,HRIS Analyst,Human Resources,Corporate,Male,Asian,31,24-09-2017,71755.00,0%,China,Chongqing,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04213,Hailey Xi,Manager,Accounting,Corporate,Female,Asian,52,19-11-2021,111006.00,8%,China,Chongqing,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04114,Christopher Lim,Director,IT,Research & Development,Male,Asian,55,13-03-2007,184648.00,24%,China,Shanghai,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03181,Greyson Dang,Development Engineer,Engineering,Manufacturing,Male,Asian,60,11-05-2009,62239.00,0%,China,Beijing,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04403,Dominic Hu,Manager,Accounting,Speciality Products,Male,Asian,34,13-02-2012,118708.00,7%,China,Shanghai,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04487,Audrey Hwang,Sr. Analyst,Accounting,Speciality Products,Female,Asian,45,17-06-2020,89841.00,0%,China,Beijing,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01371,Dominic Le,Vice President,Marketing,Corporate,Male,Asian,41,04-10-2014,257194.00,35%,China,Chongqing,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01377,Grayson Luu,Quality Engineer,Engineering,Research & Development,Male,Asian,55,30-04-2011,89419.00,0%,China,Shanghai,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01668,Naomi Xi,Director,Finance,Corporate,Female,Asian,53,17-02-2002,179494.00,20%,China,Chongqing,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03402,Isaac Liu,Field Engineer,Engineering,Manufacturing,Male,Asian,60,13-10-1992,88213.00,0%,China,Chongqing,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02534,Leah Khan,Director,Marketing,Corporate,Female,Asian,36,13-09-2010,157070.00,28%,China,Chongqing,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03059,Hailey Dang,Manager,Marketing,Manufacturing,Female,Asian,64,21-09-2019,108780.00,6%,China,Shanghai,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02477,Amelia Bui,Director,Engineering,Speciality Products,Female,Asian,46,21-10-2020,151853.00,16%,China,Chengdu,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00022,Elena Her,Account Representative,Sales,Manufacturing,Female,Asian,62,17-09-2006,64669.00,0%,China,Chongqing,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00555,Christian Ali,Analyst II,Marketing,Research & Development,Male,Asian,65,17-10-2001,74631.00,0%,China,Chongqing,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03919,Grayson Chan,Engineering Manager,Engineering,Speciality Products,Male,Asian,46,20-10-2011,114250.00,14%,China,Chengdu,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04087,Adam Kaur,Manager,IT,Corporate,Male,Asian,60,29-01-2000,109059.00,7%,China,Chengdu,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01712,James Singh,Director,Marketing,Corporate,Male,Asian,45,12-03-2008,186138.00,28%,China,Chongqing,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00530,Naomi Chu,Sr. Manger,Sales,Manufacturing,Female,Asian,46,29-02-2004,158897.00,10%,China,Chongqing,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02492,Sebastian Gupta,Sr. Analyst,Marketing,Corporate,Male,Asian,40,22-09-2014,73779.00,0%,China,Chongqing,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01733,Eloise Pham,Manager,Sales,Speciality Products,Female,Asian,45,20-10-2011,123640.00,7%,China,Shanghai,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02420,Madison Li,Director,Marketing,Manufacturing,Female,Asian,35,06-03-2017,171426.00,15%,China,Beijing,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04277,Zoe Do,Analyst II,Sales,Speciality Products,Female,Asian,60,08-01-2014,51877.00,0%,China,Beijing,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02881,Leilani Sharma,Sr. Analyst,Accounting,Manufacturing,Female,Asian,43,23-01-2014,92940.00,0%,China,Chengdu,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02770,James Huang,Manager,Human Resources,Speciality Products,Male,Asian,54,11-03-1997,128136.00,5%,China,Beijing,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03465,Harper Phan,Analyst II,Finance,Manufacturing,Female,Asian,45,07-12-2016,71454.00,0%,China,Shanghai,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03064,Lincoln Fong,Analyst II,Sales,Speciality Products,Male,Asian,31,17-02-2020,67171.00,0%,China,Chongqing,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03273,Daniel Shah,Analyst II,Sales,Research & Development,Male,Asian,41,04-06-2010,72425.00,0%,China,Beijing,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01387,Cora Zheng,Director,IT,Manufacturing,Female,Asian,27,03-01-2018,167100.00,20%,China,Chengdu,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01638,Elizabeth Huang,Analyst,Finance,Speciality Products,Female,Asian,62,20-09-2002,49738.00,0%,China,Beijing,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01193,Raelynn Lu,Director,Finance,Research & Development,Female,Asian,27,26-05-2020,153628.00,29%,China,Chongqing,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01789,Charles Luu,Sr. Manger,Sales,Manufacturing,Male,Asian,25,15-06-2021,142731.00,11%,China,Shanghai,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02846,Julia Mai,Manager,Marketing,Manufacturing,Female,Asian,50,11-03-2012,108134.00,10%,China,Shanghai,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03349,Adam He,Director,Accounting,Speciality Products,Male,Asian,35,16-08-2017,181356.00,23%,China,Beijing,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03683,Raelynn Hong,Director,Marketing,Speciality Products,Female,Asian,28,11-12-2019,182321.00,28%,China,Beijing,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00206,Theodore Xi,Manager,Finance,Corporate,Male,Asian,52,05-10-2009,122890.00,7%,China,Shanghai,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02066,Grayson Yee,Manager,Human Resources,Corporate,Male,Asian,48,16-07-2015,110565.00,9%,China,Beijing,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03364,Audrey Lee,Development Engineer,Engineering,Speciality Products,Female,Asian,51,11-02-2017,87036.00,0%,China,Chongqing,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02984,Jack Mai,Sr. Analyst,Marketing,Corporate,Male,Asian,45,22-09-2007,92293.00,0%,China,Chengdu,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04699,Ivy Tang,Development Engineer,Engineering,Speciality Products,Female,Asian,48,03-05-2012,65340.00,0%,China,Shanghai,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04969,Abigail Vang,Operations Engineer,Engineering,Research & Development,Female,Asian,40,09-09-2016,109680.00,0%,China,Chengdu,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04157,William Cao,Sr. Analyst,Marketing,Manufacturing,Male,Asian,63,12-02-2017,77629.00,0%,China,Beijing,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03528,Leo Hsu,Sr. Manger,Human Resources,Manufacturing,Male,Asian,62,22-11-2017,138808.00,15%,China,Chongqing,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04415,Penelope Fong,Director,Accounting,Corporate,Female,Asian,60,14-05-2004,186378.00,26%,China,Chongqing,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01268,Charlotte Wu,Sr. Business Partner,Human Resources,Manufacturing,Female,Asian,63,02-05-2007,72805.00,0%,China,Shanghai,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04853,Vivian Chu,Sr. Account Representative,Sales,Research & Development,Female,Asian,46,17-01-2021,72131.00,0%,China,Shanghai,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00951,Everly Lin,Business Partner,Human Resources,Manufacturing,Female,Asian,25,15-03-2021,47974.00,0%,China,Chongqing,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01706,Avery Sun,Operations Engineer,Engineering,Manufacturing,Female,Asian,45,11-03-2004,109422.00,0%,China,Chongqing,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01895,Gabriel Zhou,IT Coordinator,IT,Manufacturing,Male,Asian,25,17-01-2021,41844.00,0%,China,Chongqing,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01396,Jack Vu,Analyst II,Accounting,Research & Development,Male,Asian,43,10-02-2014,58875.00,0%,China,Chengdu,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01941,Quinn Trinh,Analyst II,Sales,Corporate,Female,Asian,42,09-05-2010,67743.00,0%,China,Beijing,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04189,Ariana Kim,Network Architect,IT,Manufacturing,Female,Asian,33,29-06-2014,96366.00,0%,China,Chengdu,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00324,Hailey Song,Manager,Finance,Research & Development,Female,Asian,37,23-08-2016,124928.00,6%,China,Chongqing,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02033,Grace Sun,Director,Finance,Research & Development,Female,Asian,25,17-04-2021,186870.00,20%,China,Shanghai,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02639,Sebastian Le,Analyst,Finance,Corporate,Male,Asian,37,09-11-2015,45369.00,0%,China,Beijing,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02720,Jaxon Fong,Sr. Analyst,Sales,Speciality Products,Male,Asian,59,13-03-1997,83685.00,0%,China,Beijing,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02428,Connor Luu,Computer Systems Manager,IT,Speciality Products,Male,Asian,35,03-05-2016,73899.00,5%,China,Chengdu,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00342,Wesley Doan,Manager,Finance,Corporate,Male,Asian,63,19-04-2004,122487.00,8%,China,Shanghai,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02576,Gianna Ha,Manager,IT,Research & Development,Female,Asian,55,08-02-2005,115145.00,5%,China,Chongqing,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01755,Audrey Patel,Sr. Manger,Finance,Speciality Products,Female,Asian,37,24-04-2011,131183.00,14%,China,Shanghai,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00465,Brooklyn Cho,Technical Architect,IT,Manufacturing,Female,Asian,45,08-07-2002,92655.00,0%,China,Chengdu,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01242,Emery Doan,Controls Engineer,Engineering,Corporate,Female,Asian,25,23-06-2021,86464.00,0%,China,Shanghai,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03332,Ruby Sun,Cloud Infrastructure Architect,IT,Manufacturing,Female,Asian,50,06-09-2021,83418.00,0%,China,Shanghai,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01388,Cooper Gupta,Business Partner,Human Resources,Speciality Products,Male,Asian,58,20-06-2014,41728.00,0%,China,Chongqing,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04636,Hailey Yee,Account Representative,Sales,Research & Development,Female,Asian,54,16-03-2021,56239.00,0%,China,Chongqing,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02938,John Trinh,Director,Marketing,Corporate,Male,Asian,49,26-06-2014,153961.00,25%,China,Shanghai,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00555,Sofia Trinh,Network Architect,IT,Speciality Products,Female,Asian,45,18-12-2006,68337.00,0%,China,Chongqing,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00089,Sofia Yoon,Sr. Manger,Human Resources,Research & Development,Female,Asian,37,17-01-2011,131353.00,11%,China,Shanghai,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02035,Eli Rahman,Service Desk Analyst,IT,Manufacturing,Male,Asian,45,16-03-2010,88182.00,0%,China,Chengdu,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03611,Alice Mehta,Analyst II,Sales,Research & Development,Female,Asian,45,02-04-2019,52621.00,0%,China,Beijing,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03519,Eliza Zheng,Computer Systems Manager,IT,Speciality Products,Female,Asian,48,20-04-2014,91679.00,7%,China,Chongqing,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01967,John Dang,Director,Sales,Corporate,Male,Asian,58,19-03-1992,199848.00,16%,China,Chongqing,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01125,Joshua Yang,Network Engineer,IT,Manufacturing,Male,Asian,34,10-11-2018,61944.00,0%,China,Shanghai,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00508,Thomas Jung,Sr. Analyst,Accounting,Research & Development,Male,Asian,50,23-10-2009,79447.00,0%,China,Shanghai,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01225,Christian Fong,Manager,Sales,Research & Development,Male,Asian,49,10-08-2012,109850.00,7%,China,Beijing,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02848,Lincoln Huynh,System Administrator ,IT,Research & Development,Male,Asian,55,09-11-2016,87851.00,0%,China,Chongqing,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02453,Dylan Kumar,Sr. Analyst,Marketing,Speciality Products,Male,Asian,55,11-07-2006,93343.00,0%,China,Chongqing,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04035,Hailey Lai,Sr. Manger,Finance,Manufacturing,Female,Asian,42,18-03-2011,150034.00,12%,China,Beijing,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03457,Ivy Desai,Controls Engineer,Engineering,Research & Development,Female,Asian,59,09-04-2001,119699.00,0%,China,Shanghai,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01300,Sadie Lee,Sr. Manger,Marketing,Corporate,Female,Asian,65,24-10-2000,149417.00,13%,China,Chengdu,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04670,Angel Do,IT Systems Architect,IT,Speciality Products,Male,Asian,34,20-09-2019,94735.00,0%,China,Beijing,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02363,Eliza Liang,Sr. Manger,Human Resources,Speciality Products,Female,Asian,36,11-03-2010,134006.00,13%,China,Beijing,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03718,Zoe Zhou,Manager,Finance,Corporate,Female,Asian,61,06-10-2009,103096.00,7%,China,Beijing,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
